,position,distance,weather,rmse,state
2018-10-18 19:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 19:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 19:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 19:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 19:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 19:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:53:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:49:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:45:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 18:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:53:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:49:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:45:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 17:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 16:38:34,"[0, 0]",707.1067811865476,sunny,0.5494407081093785,low error
2018-10-18 16:34:17,"[0, 0]",707.1067811865476,sunny,0.5494407081093785,low error
2018-10-18 16:30:00,"[0, 0]",707.1067811865476,sunny,0.49788766737465096,low error
2018-10-18 16:23:34,"[0, 0]",707.1067811865476,sunny,0.5566553347042619,low error
2018-10-18 16:19:17,"[0, 0]",707.1067811865476,sunny,0.5566553347042619,low error
2018-10-18 16:15:00,"[0, 0]",707.1067811865476,sunny,0.5003392827001482,low error
2018-10-18 15:53:34,"[0, 0]",707.1067811865476,sunny,0.22501558145523487,low error
2018-10-18 15:49:17,"[0, 0]",707.1067811865476,sunny,0.22501558145523487,low error
2018-10-18 15:45:00,"[0, 0]",707.1067811865476,sunny,0.2281378563403542,low error
2018-10-18 15:38:34,"[0, 0]",707.1067811865476,sunny,0.20776090281503085,low error
2018-10-18 15:34:17,"[0, 0]",707.1067811865476,sunny,0.20776090281503085,low error
2018-10-18 15:30:00,"[0, 0]",707.1067811865476,sunny,0.21745372913652702,low error
2018-10-18 15:23:34,"[0, 0]",707.1067811865476,sunny,0.22611409833809357,low error
2018-10-18 15:19:17,"[0, 0]",707.1067811865476,sunny,0.22611409833809357,low error
2018-10-18 15:15:00,"[0, 0]",707.1067811865476,sunny,0.23500163541502228,low error
2018-10-18 14:53:34,"[0, 0]",707.1067811865476,sunny,0.24518847440481692,low error
2018-10-18 14:49:17,"[0, 0]",707.1067811865476,sunny,0.24518847440481692,low error
2018-10-18 14:45:00,"[0, 0]",707.1067811865476,sunny,0.28048806168823287,low error
2018-10-18 14:38:34,"[0, 0]",707.1067811865476,sunny,0.28968146465592126,low error
2018-10-18 14:34:17,"[0, 0]",707.1067811865476,sunny,0.28968146465592126,low error
2018-10-18 14:30:00,"[0, 0]",707.1067811865476,sunny,0.2932144775220235,low error
2018-10-18 13:38:34,"[0, 0]",707.1067811865476,sunny,0.30941133873672655,low error
2018-10-18 13:34:17,"[0, 0]",707.1067811865476,sunny,0.30941133873672655,low error
2018-10-18 13:30:00,"[0, 0]",707.1067811865476,sunny,0.277519948460044,low error
2018-10-18 13:23:34,"[0, 0]",707.1067811865476,sunny,0.26966384800551235,low error
2018-10-18 13:19:17,"[0, 0]",707.1067811865476,sunny,0.26966384800551235,low error
2018-10-18 13:15:00,"[0, 0]",707.1067811865476,sunny,0.27136849814177605,low error
2018-10-18 12:53:34,"[0, 0]",707.1067811865476,sunny,0.2990492397541398,low error
2018-10-18 12:49:17,"[0, 0]",707.1067811865476,sunny,0.2990492397541398,low error
2018-10-18 12:45:00,"[0, 0]",707.1067811865476,sunny,0.271149044090782,low error
2018-10-18 12:38:34,"[0, 0]",707.1067811865476,sunny,0.26732926850683386,low error
2018-10-18 12:34:17,"[0, 0]",707.1067811865476,sunny,0.26732926850683386,low error
2018-10-18 12:30:00,"[0, 0]",707.1067811865476,sunny,0.29409659790562726,low error
2018-10-18 12:23:34,"[0, 0]",707.1067811865476,sunny,0.3279934990542522,low error
2018-10-18 12:19:17,"[0, 0]",707.1067811865476,sunny,0.3279934990542522,low error
2018-10-18 12:15:00,"[0, 0]",707.1067811865476,sunny,0.3331549391281131,low error
2018-10-18 11:53:34,"[0, 0]",707.1067811865476,sunny,0.31305083139722834,low error
2018-10-18 11:49:17,"[0, 0]",707.1067811865476,sunny,0.31305083139722834,low error
2018-10-18 11:45:00,"[0, 0]",707.1067811865476,sunny,0.29741665213063784,low error
2018-10-18 11:38:34,"[0, 0]",707.1067811865476,sunny,0.3287841599957242,low error
2018-10-18 11:34:17,"[0, 0]",707.1067811865476,sunny,0.3287841599957242,low error
2018-10-18 11:30:00,"[0, 0]",707.1067811865476,sunny,0.29482181521922096,low error
2018-10-18 10:38:34,"[0, 0]",707.1067811865476,sunny,0.2466857180772804,low error
2018-10-18 10:34:17,"[0, 0]",707.1067811865476,sunny,0.2466857180772804,low error
2018-10-18 10:30:00,"[0, 0]",707.1067811865476,sunny,0.22370748641839253,low error
2018-10-18 10:23:34,"[0, 0]",707.1067811865476,sunny,0.24900892514565115,low error
2018-10-18 10:19:17,"[0, 0]",707.1067811865476,sunny,0.24900892514565115,low error
2018-10-18 10:15:00,"[0, 0]",707.1067811865476,sunny,0.2399127149105128,low error
2018-10-18 09:53:34,"[0, 0]",707.1067811865476,sunny,0.23004113404152463,low error
2018-10-18 09:49:17,"[0, 0]",707.1067811865476,sunny,0.23004113404152463,low error
2018-10-18 09:45:00,"[0, 0]",707.1067811865476,sunny,0.2427512623805802,low error
2018-10-18 09:38:34,"[0, 0]",707.1067811865476,sunny,0.23682919735127922,low error
2018-10-18 09:34:17,"[0, 0]",707.1067811865476,sunny,0.23682919735127922,low error
2018-10-18 09:30:00,"[0, 0]",707.1067811865476,sunny,0.24351486895576172,low error
2018-10-18 09:23:34,"[0, 0]",707.1067811865476,sunny,0.2691131888387052,low error
2018-10-18 09:19:17,"[0, 0]",707.1067811865476,sunny,0.2691131888387052,low error
2018-10-18 09:15:00,"[0, 0]",707.1067811865476,sunny,0.2636141789147481,low error
2018-10-18 08:53:34,"[0, 0]",707.1067811865476,sunny,0.2352296924230908,low error
2018-10-18 08:49:17,"[0, 0]",707.1067811865476,sunny,0.2352296924230908,low error
2018-10-18 08:45:00,"[0, 0]",707.1067811865476,sunny,0.24179044885560105,low error
2018-10-18 08:38:34,"[0, 0]",707.1067811865476,sunny,0.22877277059157494,low error
2018-10-18 08:34:17,"[0, 0]",707.1067811865476,sunny,0.22877277059157494,low error
2018-10-18 08:30:00,"[0, 0]",707.1067811865476,sunny,0.27509161199976623,low error
2018-10-18 07:38:34,"[0, 0]",707.1067811865476,sunny,0.5271248893153534,low error
2018-10-18 07:34:17,"[0, 0]",707.1067811865476,sunny,0.5271248893153534,low error
2018-10-18 07:30:00,"[0, 0]",707.1067811865476,sunny,0.5405744539636144,low error
2018-10-18 07:23:34,"[0, 0]",707.1067811865476,sunny,0.5683473077009628,low error
2018-10-18 07:19:17,"[0, 0]",707.1067811865476,sunny,0.5683473077009628,low error
2018-10-18 07:15:00,"[0, 0]",707.1067811865476,sunny,0.5338270500457829,low error
2018-10-18 06:53:34,"[0, 0]",707.1067811865476,sunny,0.6342971604864955,low error
2018-10-18 06:49:17,"[0, 0]",707.1067811865476,sunny,0.6342971604864955,low error
2018-10-18 06:45:00,"[495, 500]",5.0,sunny,0.5679245638647662,low error
2018-10-18 06:38:34,"[483, 498]",17.11724276862369,sunny,0.5516040333643526,low error
2018-10-18 06:34:17,"[481, 699]",199.90497742677644,sunny,0.5516040333643526,low error
2018-10-18 06:30:00,"[500, 811]",311.0,sunny,0.4933696461063018,low error
2018-10-18 06:23:34,"[595, 924]",434.51237036475726,sunny,0.4656734190524198,low error
2018-10-18 06:19:17,"[0, 0]",707.1067811865476,sunny,0.4656734190524198,low error
2018-10-18 06:15:00,"[0, 0]",707.1067811865476,sunny,0.41651096812638255,low error
2018-10-18 05:53:34,"[0, 0]",707.1067811865476,sunny,0.028982753492378877,low error
2018-10-18 05:49:17,"[0, 0]",707.1067811865476,sunny,0.028982753492378877,low error
2018-10-18 05:45:00,"[0, 0]",707.1067811865476,sunny,0.025922962793631443,low error
2018-10-18 05:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 05:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 05:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 04:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 04:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 04:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 04:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-18 04:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 19:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 18:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 17:53:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 17:49:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 17:45:00,"[0, 0]",707.1067811865476,sunny,0.20882364697694214,low error
2018-10-03 17:38:34,"[0, 0]",707.1067811865476,sunny,0.23347193497493057,low error
2018-10-03 17:34:17,"[0, 0]",707.1067811865476,sunny,0.23347193497493057,low error
2018-10-03 17:30:00,"[0, 0]",707.1067811865476,sunny,0.21749536452648383,low error
2018-10-03 16:38:34,"[0, 0]",707.1067811865476,sunny,0.46931672357818077,low error
2018-10-03 16:34:17,"[0, 0]",707.1067811865476,sunny,0.46931672357818077,low error
2018-10-03 16:30:00,"[0, 0]",707.1067811865476,sunny,0.5198193815303589,low error
2018-10-03 16:23:34,"[782, 118]",474.8136476555829,sunny,0.5771863556955059,low error
2018-10-03 16:19:17,"[781, 118]",474.220412888353,sunny,0.5771863556955059,low error
2018-10-03 16:15:00,"[782, 119]",474.00949357581436,sunny,0.6080531558758524,low error
2018-10-03 15:53:34,"[786, 214]",404.4650788387052,sunny,0.6819304678803638,low error
2018-10-03 15:49:17,"[784, 274]",362.9490322345549,sunny,0.6819304678803638,low error
2018-10-03 15:45:00,"[783, 273]",362.79195139914555,sunny,0.6790356917142646,low error
2018-10-03 15:38:34,"[774, 286]",347.6665068711681,sunny,0.6863332799098114,low error
2018-10-03 15:34:17,"[774, 287]",347.0518693221519,sunny,0.6863332799098114,low error
2018-10-03 15:30:00,"[774, 287]",347.0518693221519,sunny,0.6639068567614804,low error
2018-10-03 15:23:34,"[812, 441]",317.52952618614853,sunny,0.6583755336664163,low error
2018-10-03 15:19:17,"[813, 487]",313.26985172531363,sunny,0.6583755336664163,low error
2018-10-03 15:15:00,"[812, 445]",316.8106690122667,sunny,0.6485484603168074,low error
2018-10-03 14:53:34,"[487, 496]",13.601470508735444,sunny,0.5867345024336952,low error
2018-10-03 14:49:17,"[488, 500]",12.0,sunny,0.5867345024336952,low error
2018-10-03 14:45:00,"[492, 499]",8.06225774829855,sunny,0.5728673561251503,low error
2018-10-03 14:38:34,"[491, 496]",9.848857801796104,sunny,0.5467070370760463,low error
2018-10-03 14:34:17,"[490, 500]",10.0,sunny,0.5467070370760463,low error
2018-10-03 14:30:00,"[489, 499]",11.045361017187261,sunny,0.5466407991801259,low error
2018-10-03 13:38:34,"[487, 500]",13.0,sunny,0.5219728205273977,low error
2018-10-03 13:34:17,"[487, 497]",13.341664064126334,sunny,0.5219728205273977,low error
2018-10-03 13:30:00,"[488, 499]",12.041594578792296,sunny,0.5182106311846374,low error
2018-10-03 13:23:34,"[487, 499]",13.038404810405298,sunny,0.5109268079373858,low error
2018-10-03 13:19:17,"[487, 500]",13.0,sunny,0.5109268079373858,low error
2018-10-03 13:15:00,"[487, 500]",13.0,sunny,0.48386363270640903,low error
2018-10-03 12:53:34,"[490, 499]",10.04987562112089,sunny,0.4646490638689169,low error
2018-10-03 12:49:17,"[488, 500]",12.0,sunny,0.4646490638689169,low error
2018-10-03 12:45:00,"[490, 498]",10.198039027185569,sunny,0.47239452631374707,low error
2018-10-03 12:38:34,"[487, 499]",13.038404810405298,sunny,0.4475504514635588,low error
2018-10-03 12:34:17,"[488, 500]",12.0,sunny,0.4475504514635588,low error
2018-10-03 12:30:00,"[488, 498]",12.165525060596439,sunny,0.45619088445270317,low error
2018-10-03 12:23:34,"[487, 499]",13.038404810405298,sunny,0.44375157053302466,low error
2018-10-03 12:19:17,"[646, 552]",154.983870128475,sunny,0.44375157053302466,low error
2018-10-03 12:15:00,"[645, 555]",155.08062419270823,sunny,0.42551396896430094,low error
2018-10-03 11:53:34,"[774, 284]",348.9011321277132,sunny,0.43568755892737054,low error
2018-10-03 11:49:17,"[774, 285]",348.28293096274473,sunny,0.43568755892737054,low error
2018-10-03 11:45:00,"[774, 285]",348.28293096274473,sunny,0.3968472474570881,low error
2018-10-03 11:38:34,"[775, 285]",349.07019351414124,sunny,0.36580416783862396,low error
2018-10-03 11:34:17,"[775, 284]",349.6870029040256,sunny,0.36580416783862396,low error
2018-10-03 11:30:00,"[774, 285]",348.28293096274473,sunny,0.36577406336407303,low error
2018-10-03 10:38:34,"[0, 0]",707.1067811865476,sunny,0.47490982123747516,low error
2018-10-03 10:34:17,"[0, 0]",707.1067811865476,sunny,0.47490982123747516,low error
2018-10-03 10:30:00,"[0, 0]",707.1067811865476,sunny,0.496906320436524,low error
2018-10-03 10:23:34,"[0, 0]",707.1067811865476,sunny,0.5246134019761446,low error
2018-10-03 10:19:17,"[0, 0]",707.1067811865476,sunny,0.5246134019761446,low error
2018-10-03 10:15:00,"[0, 0]",707.1067811865476,sunny,0.5300468134804533,low error
2018-10-03 09:53:34,"[773, 286]",346.87894141904894,sunny,0.5436104609360773,low error
2018-10-03 09:49:17,"[773, 287]",346.26290589666115,sunny,0.5436104609360773,low error
2018-10-03 09:45:00,"[773, 287]",346.26290589666115,sunny,0.5265479093487098,low error
2018-10-03 09:38:34,"[773, 286]",346.87894141904894,sunny,0.5180372395973194,low error
2018-10-03 09:34:17,"[773, 287]",346.26290589666115,sunny,0.5180372395973194,low error
2018-10-03 09:30:00,"[773, 286]",346.87894141904894,sunny,0.49519858139402123,low error
2018-10-03 09:23:34,"[773, 286]",346.87894141904894,sunny,0.47267485438080753,low error
2018-10-03 09:19:17,"[812, 442]",317.34523787194286,sunny,0.47267485438080753,low error
2018-10-03 09:15:00,"[812, 440]",317.7168550769694,sunny,0.4445894199791466,low error
2018-10-03 08:53:34,"[774, 287]",347.0518693221519,sunny,0.3410279030712568,low error
2018-10-03 08:49:17,"[774, 287]",347.0518693221519,sunny,0.3410279030712568,low error
2018-10-03 08:45:00,"[774, 287]",347.0518693221519,sunny,0.3273754928970995,low error
2018-10-03 08:38:34,"[774, 287]",347.0518693221519,sunny,0.2879493859635523,low error
2018-10-03 08:34:17,"[774, 286]",347.6665068711681,sunny,0.2879493859635523,low error
2018-10-03 08:30:00,"[780, 208]",404.55407549547687,sunny,0.2958596514822429,low error
2018-10-03 07:38:34,"[939, 614]",453.5603598199472,sunny,0.42364725960502453,low error
2018-10-03 07:34:17,"[941, 611]",454.7548790282519,sunny,0.42364725960502453,low error
2018-10-03 07:30:00,"[942, 608]",455.0032966913537,sunny,0.44348481410254165,low error
2018-10-03 07:23:34,"[942, 606]",454.53272709454046,sunny,0.46834512657040794,low error
2018-10-03 07:19:17,"[954, 598]",464.45667182203334,sunny,0.46834512657040794,low error
2018-10-03 07:15:00,"[947, 600]",458.04912400309206,sunny,0.47230210830201735,low error
2018-10-03 06:53:34,"[976, 605]",487.44333003950317,sunny,0.4652978411461361,low error
2018-10-03 06:49:17,"[981, 602]",491.6960443200657,sunny,0.4652978411461361,low error
2018-10-03 06:45:00,"[0, 0]",707.1067811865476,sunny,0.4280934921859738,low error
2018-10-03 06:38:34,"[0, 0]",707.1067811865476,sunny,0.40809222053357236,low error
2018-10-03 06:34:17,"[0, 0]",707.1067811865476,sunny,0.40809222053357236,low error
2018-10-03 06:30:00,"[500, 499]",1.0,sunny,0.43554768976272557,low error
2018-10-03 06:23:34,"[491, 504]",9.848857801796104,sunny,0.4132260431270625,low error
2018-10-03 06:19:17,"[544, 602]",111.08555261599052,sunny,0.4132260431270625,low error
2018-10-03 06:15:00,"[500, 734]",234.0,sunny,0.36960060900214864,low error
2018-10-03 05:53:34,"[0, 0]",707.1067811865476,sunny,0.2883850615093655,low error
2018-10-03 05:49:17,"[0, 0]",707.1067811865476,sunny,0.2883850615093655,low error
2018-10-03 05:45:00,"[0, 0]",707.1067811865476,sunny,0.2579394404921598,low error
2018-10-03 05:38:34,"[0, 0]",707.1067811865476,sunny,0.2656839797805608,low error
2018-10-03 05:34:17,"[0, 0]",707.1067811865476,sunny,0.2656839797805608,low error
2018-10-03 05:30:00,"[0, 0]",707.1067811865476,sunny,0.23763497572880543,low error
2018-10-03 04:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 04:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 04:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 04:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-10-03 04:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 19:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:38:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:34:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:30:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:23:34,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:19:17,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 18:15:00,"[0, 0]",707.1067811865476,sunny,0.0,low error
2018-09-26 17:53:34,"[0, 0]",707.1067811865476,sunny,0.21701504791323575,low error
2018-09-26 17:49:17,"[0, 0]",707.1067811865476,sunny,0.21701504791323575,low error
2018-09-26 17:45:00,"[0, 0]",707.1067811865476,sunny,0.2614032021685997,low error
2018-09-26 17:38:34,"[0, 0]",707.1067811865476,sunny,0.29225766479255466,low error
2018-09-26 17:34:17,"[0, 0]",707.1067811865476,sunny,0.29225766479255466,low error
2018-09-26 17:30:00,"[0, 0]",707.1067811865476,sunny,0.2993328896958194,low error
2018-09-26 16:38:34,"[896, 322]",434.1658669218482,sunny,0.2649696598148643,low error
2018-09-26 16:34:17,"[896, 320]",434.9896550494046,sunny,0.2649696598148643,low error
2018-09-26 16:30:00,"[894, 317]",434.42490720491617,sunny,0.2749317702309212,low error
2018-09-26 16:23:34,"[895, 316]",435.7533706123224,sunny,0.26057372644957966,low error
2018-09-26 16:19:17,"[893, 312]",435.65238436166055,sunny,0.26057372644957966,low error
2018-09-26 16:15:00,"[893, 311]",436.08485412818453,sunny,0.283768768832071,low error
2018-09-26 15:53:34,"[891, 307]",436.0389890823985,sunny,0.34953255086855894,low error
2018-09-26 15:49:17,"[891, 306]",436.4825311510187,sunny,0.34953255086855894,low error
2018-09-26 15:45:00,"[890, 304]",436.48138562829917,sunny,0.33449262094834786,low error
2018-09-26 15:38:34,"[480, 76]",424.471436023674,sunny,0.34020302266839,low error
2018-09-26 15:34:17,"[480, 75]",425.47032799009617,sunny,0.34020302266839,low error
2018-09-26 15:30:00,"[479, 74]",426.51729156037743,sunny,0.3216749038350833,low error
2018-09-26 15:23:34,"[485, 76]",424.26524722159365,sunny,0.32414194801993373,low error
2018-09-26 15:19:17,"[485, 77]",423.265873890159,sunny,0.32414194801993373,low error
2018-09-26 15:15:00,"[484, 76]",424.3017793976358,sunny,0.3170790944151936,low error
2018-09-26 14:53:34,"[209, 782]",405.2221612893352,sunny,0.28084559605963727,low error
2018-09-26 14:49:17,"[385, 886]",402.76668183949874,sunny,0.28084559605963727,low error
2018-09-26 14:45:00,"[385, 887]",403.72515403427616,sunny,0.2743956962746624,low error
2018-09-26 14:38:34,"[385, 887]",403.72515403427616,sunny,0.27646448225429215,low error
2018-09-26 14:34:17,"[209, 779]",403.1401741330179,sunny,0.27646448225429215,low error
2018-09-26 13:38:34,"[211, 782]",403.7883108758846,sunny,0.15707583204802045,low error
2018-09-26 13:34:17,"[207, 774]",401.15458367068425,sunny,0.15707583204802045,low error
2018-09-26 13:30:00,"[212, 780]",401.67648674026213,sunny,0.20801461391523732,low error
2018-09-26 13:23:34,"[212, 778]",400.2848985410267,sunny,0.2319757410482803,low error
2018-09-26 13:19:17,"[389, 888]",403.5653602577902,sunny,0.2319757410482803,low error
2018-09-26 13:15:00,"[390, 890]",405.2159917870962,sunny,0.26274462003350385,low error
2018-09-26 12:53:34,"[210, 784]",405.9014658756482,sunny,0.3302402471908215,low error
2018-09-26 12:49:17,"[210, 786]",407.3033267725664,sunny,0.3302402471908215,low error
2018-09-26 12:45:00,"[210, 786]",407.3033267725664,sunny,0.31742825335506775,low error
2018-09-26 12:38:34,"[143, 715]",416.74212650030955,sunny,0.3430235539907275,low error
2018-09-26 12:34:17,"[143, 719]",418.81977030699016,sunny,0.3430235539907275,low error
2018-09-26 12:30:00,"[143, 722]",420.396241657796,sunny,0.3523230255545918,low error
2018-09-26 12:23:34,"[141, 745]",434.6331786690933,sunny,0.3546119152406237,low error
2018-09-26 12:19:17,"[142, 753]",438.3754098943051,sunny,0.3546119152406237,low error
2018-09-26 12:15:00,"[142, 752]",437.7990406567835,sunny,0.34324666739095383,low error
2018-09-26 11:53:34,"[142, 749]",436.07912126126837,sunny,0.35770647685689005,low error
2018-09-26 11:49:17,"[142, 746]",434.37311150668614,sunny,0.35770647685689005,low error
2018-09-26 11:45:00,"[137, 749]",440.1931394285922,sunny,0.3397664456383681,low error
2018-09-26 11:38:34,"[952, 227]",528.0463994764096,sunny,0.35694439035619574,low error
2018-09-26 11:34:17,"[952, 232]",525.4788292595621,sunny,0.35694439035619574,low error
2018-09-26 11:30:00,"[950, 223]",528.4212334870732,sunny,0.34676516165089855,low error
2018-09-26 10:38:34,"[943, 38]",640.0726521263035,sunny,0.3517502193971331,low error
2018-09-26 10:34:17,"[699, 95]",451.2493767308715,sunny,0.3517502193971331,low error
2018-09-26 10:30:00,"[699, 95]",451.2493767308715,sunny,0.3663840400700124,low error
2018-09-26 10:23:34,"[701, 84]",462.0140690498505,sunny,0.3806550697952407,low error
2018-09-26 10:19:17,"[0, 0]",707.1067811865476,sunny,0.3806550697952407,low error
2018-09-26 10:15:00,"[0, 0]",707.1067811865476,sunny,0.3991651266696514,low error
2018-09-26 09:53:34,"[0, 0]",707.1067811865476,sunny,0.4390884430349804,low error
2018-09-26 09:49:17,"[0, 0]",707.1067811865476,sunny,0.4390884430349804,low error
2018-09-26 09:45:00,"[0, 0]",707.1067811865476,sunny,0.4635244412098302,low error
2018-09-26 09:38:34,"[0, 0]",707.1067811865476,sunny,0.48644448208565794,low error
2018-09-26 09:34:17,"[0, 0]",707.1067811865476,sunny,0.48644448208565794,low error
2018-09-26 09:30:00,"[0, 0]",707.1067811865476,sunny,0.4809428776843497,low error
2018-09-26 09:23:34,"[0, 0]",707.1067811865476,sunny,0.4950395946967574,low error
2018-09-26 09:19:17,"[0, 0]",707.1067811865476,sunny,0.4950395946967574,low error
2018-09-26 09:15:00,"[0, 0]",707.1067811865476,sunny,0.4798813898380523,low error
2018-09-26 08:53:34,"[738, 146]",426.56769685479,sunny,0.4318892050479129,low error
2018-09-26 08:49:17,"[732, 145]",424.08607616850617,sunny,0.4318892050479129,low error
2018-09-26 08:45:00,"[731, 143]",425.2175913576483,sunny,0.38824726784873365,low error
2018-09-26 08:38:34,"[733, 141]",427.9836445473121,sunny,0.3356336582470305,low error
2018-09-26 08:34:17,"[733, 139]",429.66265837282157,sunny,0.3356336582470305,low error
2018-09-26 08:30:00,"[738, 136]",434.90228787625387,sunny,0.3153078988807357,low error
2018-09-26 07:38:34,"[723, 113]",446.65198980862044,sunny,0.30996567239495276,low error
2018-09-26 07:34:17,"[189, 474]",312.0849243395137,sunny,0.30996567239495276,low error
2018-09-26 07:30:00,"[191, 473]",310.17736861350795,sunny,0.27836090832612426,low error
2018-09-26 07:23:34,"[195, 470]",306.4718584144391,sunny,0.2919453849313864,low error
2018-09-26 07:19:17,"[720, 107]",450.387610842039,sunny,0.2919453849313864,low error
2018-09-26 07:15:00,"[211, 455]",292.4824781076637,sunny,0.27733640198306597,low error
2018-09-26 06:53:34,"[211, 452]",292.95904150580503,sunny,0.2762997977390618,low error
2018-09-26 06:49:17,"[200, 467]",301.8095425926755,sunny,0.2762997977390618,low error
2018-09-26 06:45:00,"[199, 468]",302.6962173533062,sunny,0.32288569215107144,low error
2018-09-26 06:38:34,"[207, 460]",295.7177708559295,sunny,0.3258818294062768,low error
2018-09-26 06:34:17,"[0, 0]",707.1067811865476,sunny,0.3258818294062768,low error
2018-09-26 06:30:00,"[0, 0]",707.1067811865476,sunny,0.3688068359197388,low error
2018-09-26 06:23:34,"[0, 0]",707.1067811865476,sunny,0.41139497655475255,low error
2018-09-26 06:19:17,"[0, 0]",707.1067811865476,sunny,0.41139497655475255,low error
2018-09-26 06:15:00,"[823, 927]",535.4045199659786,sunny,0.36796285327134354,low error
2018-09-26 05:53:34,"[739, 685]",302.23500789948207,sunny,0.3432222611565701,low error
2018-09-26 05:49:17,"[778, 700]",342.4675167077894,sunny,0.3432222611565701,low error
2018-09-26 05:45:00,"[800, 917]",513.7012750616841,sunny,0.30698732293491054,low error
2018-09-26 05:38:34,"[0, 0]",707.1067811865476,sunny,0.25263439203566423,low error
2018-09-26 05:34:17,"[0, 0]",707.1067811865476,sunny,0.25263439203566423,low error
2018-09-26 05:30:00,"[0, 0]",707.1067811865476,sunny,0.22596306961843066,low error
